id,url,from_dataset,start_frame,start_time,start_fps,end_frame,end_time,end_fps,scene_num,num_scenes_detected,total_video_frames,total_video_duration,post_ids
7290545478264032514.mp4_scene_8,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,364,00:00:11.439,31.820008035355563,400,00:00:12.571,31.820008035355563,8,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_9,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,400,00:00:12.571,31.820008035355563,450,00:00:14.142,31.820008035355563,9,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_10,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,450,00:00:14.142,31.820008035355563,500,00:00:15.713,31.820008035355563,10,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_11,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,500,00:00:15.713,31.820008035355563,550,00:00:17.285,31.820008035355563,11,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_12,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,550,00:00:17.285,31.820008035355563,577,00:00:18.133,31.820008035355563,12,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_13,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,577,00:00:18.133,31.820008035355563,600,00:00:18.856,31.820008035355563,13,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_14,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,600,00:00:18.856,31.820008035355563,651,00:00:20.459,31.820008035355563,14,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_15,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,651,00:00:20.459,31.820008035355563,700,00:00:21.999,31.820008035355563,15,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_16,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,700,00:00:21.999,31.820008035355563,750,00:00:23.570,31.820008035355563,16,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_17,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,750,00:00:23.570,31.820008035355563,850,00:00:26.713,31.820008035355563,17,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_18,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,850,00:00:26.713,31.820008035355563,900,00:00:28.284,31.820008035355563,18,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290545478264032514.mp4_scene_19,7290545478264032514,ced8b6aa45d34219f9d65ab4c8b83990,900,00:00:28.284,31.820008035355563,1320,00:00:41.483,31.820008035355563,19,19,1320,00:00:41.483,"7,2,9,0,5,4,5,4,7,8,2,6,4,0,3,2,5,1,4"
7290569124256779522.mp4_scene_1,7290569124256779522,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,30.0,321,00:00:10.700,30.0,1,1,321,00:00:10.700,"7,2,9,0,5,6,9,1,2,4,2,5,6,7,7,9,5,2,2"
7290142804108430594.mp4_scene_1,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,24.0,97,00:00:04.042,24.0,1,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_2,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,97,00:00:04.042,24.0,150,00:00:06.250,24.0,2,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_3,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,150,00:00:06.250,24.0,250,00:00:10.417,24.0,3,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_4,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,250,00:00:10.417,24.0,288,00:00:12.000,24.0,4,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_5,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,288,00:00:12.000,24.0,350,00:00:14.583,24.0,5,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_6,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,350,00:00:14.583,24.0,384,00:00:16.000,24.0,6,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_7,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,384,00:00:16.000,24.0,480,00:00:20.000,24.0,7,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_8,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,480,00:00:20.000,24.0,500,00:00:20.833,24.0,8,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_9,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,500,00:00:20.833,24.0,550,00:00:22.917,24.0,9,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_10,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,550,00:00:22.917,24.0,577,00:00:24.042,24.0,10,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_11,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,577,00:00:24.042,24.0,650,00:00:27.083,24.0,11,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_12,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,650,00:00:27.083,24.0,672,00:00:28.000,24.0,12,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_13,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,672,00:00:28.000,24.0,700,00:00:29.167,24.0,13,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_14,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,700,00:00:29.167,24.0,750,00:00:31.250,24.0,14,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_15,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,750,00:00:31.250,24.0,800,00:00:33.333,24.0,15,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290142804108430594.mp4_scene_16,7290142804108430594,ced8b6aa45d34219f9d65ab4c8b83990,800,00:00:33.333,24.0,842,00:00:35.083,24.0,16,16,842,00:00:35.083,"7,2,9,0,1,4,2,8,0,4,1,0,8,4,3,0,5,9,4"
7290114648513236226.mp4_scene_1,7290114648513236226,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,25.0,50,00:00:02.000,25.0,1,3,484,00:00:19.360,"7,2,9,0,1,1,4,6,4,8,5,1,3,2,3,6,2,2,6"
7290114648513236226.mp4_scene_2,7290114648513236226,ced8b6aa45d34219f9d65ab4c8b83990,50,00:00:02.000,25.0,250,00:00:10.000,25.0,2,3,484,00:00:19.360,"7,2,9,0,1,1,4,6,4,8,5,1,3,2,3,6,2,2,6"
7290114648513236226.mp4_scene_3,7290114648513236226,ced8b6aa45d34219f9d65ab4c8b83990,250,00:00:10.000,25.0,484,00:00:19.360,25.0,3,3,484,00:00:19.360,"7,2,9,0,1,1,4,6,4,8,5,1,3,2,3,6,2,2,6"
7290966267538803970.mp4_scene_1,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,29.97,167,00:00:05.572,29.97,1,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_2,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,167,00:00:05.572,29.97,226,00:00:07.541,29.97,2,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_3,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,226,00:00:07.541,29.97,264,00:00:08.809,29.97,3,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_4,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,264,00:00:08.809,29.97,306,00:00:10.210,29.97,4,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_5,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,306,00:00:10.210,29.97,329,00:00:10.978,29.97,5,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_6,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,329,00:00:10.978,29.97,346,00:00:11.545,29.97,6,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_7,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,346,00:00:11.545,29.97,363,00:00:12.112,29.97,7,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_8,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,363,00:00:12.112,29.97,394,00:00:13.146,29.97,8,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_9,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,394,00:00:13.146,29.97,423,00:00:14.114,29.97,9,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_10,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,423,00:00:14.114,29.97,446,00:00:14.882,29.97,10,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_11,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,446,00:00:14.882,29.97,465,00:00:15.516,29.97,11,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_12,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,465,00:00:15.516,29.97,497,00:00:16.583,29.97,12,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_13,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,497,00:00:16.583,29.97,563,00:00:18.785,29.97,13,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_14,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,563,00:00:18.785,29.97,603,00:00:20.120,29.97,14,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_15,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,603,00:00:20.120,29.97,633,00:00:21.121,29.97,15,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_16,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,633,00:00:21.121,29.97,676,00:00:22.556,29.97,16,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_17,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,676,00:00:22.556,29.97,705,00:00:23.524,29.97,17,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_18,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,705,00:00:23.524,29.97,738,00:00:24.625,29.97,18,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_19,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,738,00:00:24.625,29.97,773,00:00:25.792,29.97,19,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_20,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,773,00:00:25.792,29.97,796,00:00:26.560,29.97,20,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_21,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,796,00:00:26.560,29.97,832,00:00:27.761,29.97,21,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_22,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,832,00:00:27.761,29.97,861,00:00:28.729,29.97,22,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_23,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,861,00:00:28.729,29.97,898,00:00:29.963,29.97,23,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_24,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,898,00:00:29.963,29.97,995,00:00:33.200,29.97,24,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_25,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,995,00:00:33.200,29.97,1130,00:00:37.704,29.97,25,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_26,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,1130,00:00:37.704,29.97,1231,00:00:41.074,29.97,26,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_27,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,1231,00:00:41.074,29.97,1330,00:00:44.378,29.97,27,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290966267538803970.mp4_scene_28,7290966267538803970,ced8b6aa45d34219f9d65ab4c8b83990,1330,00:00:44.378,29.97,1358,00:00:45.312,29.97,28,28,1358,00:00:45.312,"7,2,9,0,9,6,6,2,6,7,5,3,8,8,0,3,9,7,0"
7290004822907047170.mp4_scene_1,7290004822907047170,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,23.976,31,00:00:01.293,23.976,1,3,156,00:00:06.507,"7,2,9,0,0,0,4,8,2,2,9,0,7,0,4,7,1,7,0"
7290004822907047170.mp4_scene_2,7290004822907047170,ced8b6aa45d34219f9d65ab4c8b83990,31,00:00:01.293,23.976,69,00:00:02.878,23.976,2,3,156,00:00:06.507,"7,2,9,0,0,0,4,8,2,2,9,0,7,0,4,7,1,7,0"
7290004822907047170.mp4_scene_3,7290004822907047170,ced8b6aa45d34219f9d65ab4c8b83990,69,00:00:02.878,23.976,156,00:00:06.507,23.976,3,3,156,00:00:06.507,"7,2,9,0,0,0,4,8,2,2,9,0,7,0,4,7,1,7,0"
7290776842250833153.mp4_scene_1,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,29.97,160,00:00:05.339,29.97,1,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_2,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,160,00:00:05.339,29.97,255,00:00:08.509,29.97,2,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_3,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,255,00:00:08.509,29.97,338,00:00:11.278,29.97,3,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_4,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,338,00:00:11.278,29.97,413,00:00:13.780,29.97,4,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_5,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,413,00:00:13.780,29.97,606,00:00:20.220,29.97,5,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_6,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,606,00:00:20.220,29.97,676,00:00:22.556,29.97,6,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_7,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,676,00:00:22.556,29.97,770,00:00:25.692,29.97,7,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_8,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,770,00:00:25.692,29.97,788,00:00:26.293,29.97,8,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_9,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,788,00:00:26.293,29.97,812,00:00:27.094,29.97,9,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_10,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,812,00:00:27.094,29.97,835,00:00:27.861,29.97,10,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_11,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,835,00:00:27.861,29.97,857,00:00:28.595,29.97,11,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_12,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,857,00:00:28.595,29.97,875,00:00:29.196,29.97,12,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7290776842250833153.mp4_scene_13,7290776842250833153,ced8b6aa45d34219f9d65ab4c8b83990,875,00:00:29.196,29.97,1460,00:00:48.715,29.97,13,13,1460,00:00:48.715,"7,2,9,0,7,7,6,8,4,2,2,5,0,8,3,3,1,5,3"
7289614980209446145.mp4_scene_1,7289614980209446145,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,25.0,165,00:00:06.600,25.0,1,5,346,00:00:13.840,"7,2,8,9,6,1,4,9,8,0,2,0,9,4,4,6,1,4,5"
7289614980209446145.mp4_scene_2,7289614980209446145,ced8b6aa45d34219f9d65ab4c8b83990,165,00:00:06.600,25.0,199,00:00:07.960,25.0,2,5,346,00:00:13.840,"7,2,8,9,6,1,4,9,8,0,2,0,9,4,4,6,1,4,5"
7289614980209446145.mp4_scene_3,7289614980209446145,ced8b6aa45d34219f9d65ab4c8b83990,199,00:00:07.960,25.0,228,00:00:09.120,25.0,3,5,346,00:00:13.840,"7,2,8,9,6,1,4,9,8,0,2,0,9,4,4,6,1,4,5"
7289614980209446145.mp4_scene_4,7289614980209446145,ced8b6aa45d34219f9d65ab4c8b83990,228,00:00:09.120,25.0,285,00:00:11.400,25.0,4,5,346,00:00:13.840,"7,2,8,9,6,1,4,9,8,0,2,0,9,4,4,6,1,4,5"
7289614980209446145.mp4_scene_5,7289614980209446145,ced8b6aa45d34219f9d65ab4c8b83990,285,00:00:11.400,25.0,346,00:00:13.840,25.0,5,5,346,00:00:13.840,"7,2,8,9,6,1,4,9,8,0,2,0,9,4,4,6,1,4,5"
7290885111346760961.mp4_scene_1,7290885111346760961,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,25.0,610,00:00:24.400,25.0,1,7,1255,00:00:50.200,"7,2,9,0,8,8,5,1,1,1,3,4,6,7,6,0,9,6,1"
7290885111346760961.mp4_scene_2,7290885111346760961,ced8b6aa45d34219f9d65ab4c8b83990,610,00:00:24.400,25.0,681,00:00:27.240,25.0,2,7,1255,00:00:50.200,"7,2,9,0,8,8,5,1,1,1,3,4,6,7,6,0,9,6,1"
7290885111346760961.mp4_scene_3,7290885111346760961,ced8b6aa45d34219f9d65ab4c8b83990,681,00:00:27.240,25.0,724,00:00:28.960,25.0,3,7,1255,00:00:50.200,"7,2,9,0,8,8,5,1,1,1,3,4,6,7,6,0,9,6,1"
7290885111346760961.mp4_scene_4,7290885111346760961,ced8b6aa45d34219f9d65ab4c8b83990,724,00:00:28.960,25.0,878,00:00:35.120,25.0,4,7,1255,00:00:50.200,"7,2,9,0,8,8,5,1,1,1,3,4,6,7,6,0,9,6,1"
7290885111346760961.mp4_scene_5,7290885111346760961,ced8b6aa45d34219f9d65ab4c8b83990,878,00:00:35.120,25.0,909,00:00:36.360,25.0,5,7,1255,00:00:50.200,"7,2,9,0,8,8,5,1,1,1,3,4,6,7,6,0,9,6,1"
7290885111346760961.mp4_scene_6,7290885111346760961,ced8b6aa45d34219f9d65ab4c8b83990,909,00:00:36.360,25.0,1173,00:00:46.920,25.0,6,7,1255,00:00:50.200,"7,2,9,0,8,8,5,1,1,1,3,4,6,7,6,0,9,6,1"
7290885111346760961.mp4_scene_7,7290885111346760961,ced8b6aa45d34219f9d65ab4c8b83990,1173,00:00:46.920,25.0,1255,00:00:50.200,25.0,7,7,1255,00:00:50.200,"7,2,9,0,8,8,5,1,1,1,3,4,6,7,6,0,9,6,1"
7289424966867520769.mp4_scene_1,7289424966867520769,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,25.0,9,00:00:00.360,25.0,1,3,551,00:00:22.040,"7,2,8,9,4,2,4,9,6,6,8,6,7,5,2,0,7,6,9"
7289424966867520769.mp4_scene_2,7289424966867520769,ced8b6aa45d34219f9d65ab4c8b83990,9,00:00:00.360,25.0,36,00:00:01.440,25.0,2,3,551,00:00:22.040,"7,2,8,9,4,2,4,9,6,6,8,6,7,5,2,0,7,6,9"
7289424966867520769.mp4_scene_3,7289424966867520769,ced8b6aa45d34219f9d65ab4c8b83990,36,00:00:01.440,25.0,551,00:00:22.040,25.0,3,3,551,00:00:22.040,"7,2,8,9,4,2,4,9,6,6,8,6,7,5,2,0,7,6,9"
7289766656803474690.mp4_scene_1,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,25.0,33,00:00:01.320,25.0,1,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_2,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,33,00:00:01.320,25.0,60,00:00:02.400,25.0,2,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_3,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,60,00:00:02.400,25.0,110,00:00:04.400,25.0,3,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_4,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,110,00:00:04.400,25.0,184,00:00:07.360,25.0,4,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_5,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,184,00:00:07.360,25.0,227,00:00:09.080,25.0,5,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_6,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,227,00:00:09.080,25.0,246,00:00:09.840,25.0,6,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_7,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,246,00:00:09.840,25.0,271,00:00:10.840,25.0,7,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_8,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,271,00:00:10.840,25.0,335,00:00:13.400,25.0,8,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_9,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,335,00:00:13.400,25.0,368,00:00:14.720,25.0,9,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_10,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,368,00:00:14.720,25.0,396,00:00:15.840,25.0,10,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_11,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,396,00:00:15.840,25.0,424,00:00:16.960,25.0,11,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_12,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,424,00:00:16.960,25.0,452,00:00:18.080,25.0,12,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_13,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,452,00:00:18.080,25.0,489,00:00:19.560,25.0,13,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_14,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,489,00:00:19.560,25.0,554,00:00:22.160,25.0,14,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
